I0001_01_03.png,I0001_01_06.png,3.34756726
I0001_01_03.png,I0001_01_06.png,3.34756726
I0001_01_02.png,I0001_01_06.png,3.700477483
I0001_01_02.png,I0001_01_06.png,3.700477483
I0001_01_04.png,I0001_01_05.png,4.347449104
I0001_01_04.png,I0001_01_05.png,4.347449104
I0001_01_01.png,I0001_01_05.png,5.834002829
I0001_01_01.png,I0001_01_05.png,5.834002829
I0001_01_03.png,I0001_01_04.png,3.815209021
I0001_01_03.png,I0001_01_04.png,3.815209021
I0001_01_01.png,I0001_01_02.png,2.540326324
I0001_01_01.png,I0001_01_02.png,2.540326324
I0001_01_01.png,I0001_01_06.png,4.885269461
I0001_01_01.png,I0001_01_06.png,4.885269461
I0001_01_01.png,I0001_01_03.png,3.799149722
I0001_01_01.png,I0001_01_03.png,3.799149722
I0001_01_03.png,I0001_01_05.png,5.594137144
I0001_01_03.png,I0001_01_05.png,5.594137144
I0001_01_02.png,I0001_01_03.png,3.355614625
I0001_01_02.png,I0001_01_03.png,3.355614625
I0001_01_02.png,I0001_01_04.png,4.537986375
I0001_01_02.png,I0001_01_04.png,4.537986375
I0001_01_05.png,I0001_01_06.png,4.129458373
I0001_01_05.png,I0001_01_06.png,4.129458373
I0001_01_04.png,I0001_01_06.png,3.983531932
I0001_01_04.png,I0001_01_06.png,3.983531932
I0001_01_02.png,I0001_01_05.png,5.784158956
I0001_01_02.png,I0001_01_05.png,5.784158956
I0001_01_01.png,I0001_01_04.png,4.590643647
I0001_01_01.png,I0001_01_04.png,4.590643647
I0001_02_02.png,I0001_04_01.png,4.673202927
I0001_04_02.png,I0001_05_02.png,3.214859623
I0001_04_01.png,I0001_05_02.png,4.82255543
I0001_02_02.png,I0001_04_02.png,5.287444287
I0001_02_01.png,I0001_06_01.png,4.477723679
I0001_04_02.png,I0001_06_01.png,3.829275897
I0001_02_01.png,I0001_02_02.png,8.273865469
I0001_03_01.png,I0001_04_02.png,5.556836794
I0001_01_01.png,I0001_03_01.png,3.25751789
I0001_02_02.png,I0001_03_02.png,5.453909424
I0001_01_01.png,I0001_03_02.png,3.820363333
I0001_03_01.png,I0001_03_02.png,5.321634022
I0001_04_01.png,I0001_05_01.png,5.415271771
I0001_02_02.png,I0001_03_01.png,3.388843643
I0001_02_01.png,I0001_04_01.png,4.390755091
I0001_01_01.png,I0001_02_01.png,5.888836097
I0001_03_01.png,I0001_05_02.png,3.460789957
I0001_07_01.png,I0001_07_02.png,3.714034442
I0001_01_01.png,I0001_07_01.png,7.286006843
I0001_01_01.png,I0001_07_02.png,4.207951409
I0004_01_01.png,I0004_01_06.png,5.241317564
I0004_01_01.png,I0004_01_06.png,5.241317564
I0004_01_02.png,I0004_01_06.png,4.32286986
I0004_01_02.png,I0004_01_06.png,4.32286986
I0004_01_04.png,I0004_01_06.png,2.252918083
I0004_01_04.png,I0004_01_06.png,2.252918083
I0004_01_01.png,I0004_01_03.png,3.280500392
I0004_01_01.png,I0004_01_03.png,3.280500392
I0004_01_02.png,I0004_01_04.png,5.23514793
I0004_01_02.png,I0004_01_04.png,5.23514793
I0004_01_02.png,I0004_01_03.png,3.568652307
I0004_01_02.png,I0004_01_03.png,3.568652307
I0004_01_02.png,I0004_01_05.png,3.178740349
I0004_01_02.png,I0004_01_05.png,3.178740349
I0004_01_03.png,I0004_01_05.png,3.548724149
I0004_01_03.png,I0004_01_05.png,3.548724149
I0004_01_01.png,I0004_01_02.png,2.856095715
I0004_01_01.png,I0004_01_02.png,2.856095715
I0004_01_03.png,I0004_01_06.png,3.32663413
I0004_01_03.png,I0004_01_06.png,3.32663413
I0004_01_01.png,I0004_01_05.png,3.513858077
I0004_01_01.png,I0004_01_05.png,3.513858077
I0004_01_05.png,I0004_01_06.png,5.434922554
I0004_01_05.png,I0004_01_06.png,5.434922554
I0004_01_03.png,I0004_01_04.png,3.496714611
I0004_01_03.png,I0004_01_04.png,3.496714611
I0004_01_04.png,I0004_01_05.png,2.00634065
I0004_01_04.png,I0004_01_05.png,2.00634065
I0004_01_01.png,I0004_01_04.png,3.79083644
I0004_01_01.png,I0004_01_04.png,3.79083644
I0004_01_01.png,I0004_03_01.png,6.492853536
I0004_04_01.png,I0004_06_01.png,9.914724737
I0004_01_01.png,I0004_02_02.png,7.47311657
I0004_02_01.png,I0004_04_01.png,3.904299166
I0004_02_02.png,I0004_05_02.png,13.36203037
I0004_04_02.png,I0004_06_01.png,3.929140403
I0004_02_02.png,I0004_04_02.png,7.172826267
I0004_04_02.png,I0004_05_01.png,7.719221129
I0004_02_02.png,I0004_03_02.png,8.349142023
I0004_04_01.png,I0004_05_01.png,10.51657655
I0004_03_01.png,I0004_04_02.png,12.21080086
I0004_02_01.png,I0004_03_02.png,5.58245198
I0004_05_02.png,I0004_06_01.png,2.952176611
I0004_03_02.png,I0004_05_02.png,3.794409975
I0004_03_02.png,I0004_06_01.png,8.374883343
I0004_03_02.png,I0004_04_01.png,8.465219647
I0004_04_01.png,I0004_04_02.png,6.638853697
I0004_01_01.png,I0004_07_02.png,8.874761992
I0004_01_01.png,I0004_07_01.png,4.859696848
I0004_07_01.png,I0004_07_02.png,4.455746006
I0005_01_01.png,I0005_01_03.png,11.58590355
I0005_01_01.png,I0005_01_03.png,11.58590355
I0005_01_02.png,I0005_01_05.png,4.795639163
I0005_01_02.png,I0005_01_05.png,4.795639163
I0005_01_01.png,I0005_01_02.png,3.432083503
I0005_01_01.png,I0005_01_02.png,3.432083503
I0005_01_02.png,I0005_01_04.png,8.959854418
I0005_01_02.png,I0005_01_04.png,8.959854418
I0005_01_04.png,I0005_01_06.png,5.624281152
I0005_01_04.png,I0005_01_06.png,5.624281152
I0005_01_01.png,I0005_01_04.png,4.73459055
I0005_01_01.png,I0005_01_04.png,4.73459055
I0005_01_04.png,I0005_01_05.png,6.127988678
I0005_01_04.png,I0005_01_05.png,6.127988678
I0005_01_03.png,I0005_01_05.png,5.588189213
I0005_01_03.png,I0005_01_05.png,5.588189213
I0005_01_02.png,I0005_01_03.png,5.099729878
I0005_01_02.png,I0005_01_03.png,5.099729878
I0005_01_01.png,I0005_01_06.png,6.414901215
I0005_01_01.png,I0005_01_06.png,6.414901215
I0005_01_02.png,I0005_01_06.png,4.819012687
I0005_01_02.png,I0005_01_06.png,4.819012687
I0005_01_05.png,I0005_01_06.png,5.826202666
I0005_01_05.png,I0005_01_06.png,5.826202666
I0005_01_03.png,I0005_01_06.png,3.842275708
I0005_01_03.png,I0005_01_06.png,3.842275708
I0005_01_01.png,I0005_01_05.png,6.154931167
